"","AREA_HUC12","LAND_PCT_HUC12","WATER_PCT_HUC12","RIPARIAN_ZONE_PCT_HUC12","HYDROCONNECTED_ZONE_PCT_HUC12","HYDROACTIVE_ZONE_PCT_HUC12","FLOW_ACCUMULATION_MEAN_HUC12","STREAMLENGTH_NHD_MEDRES_HUC12","WATERBODYAREA_NHD_MEDRES_HUC12","SLOPE_MEAN_HUC12","Average.Annual.Temperature","ATEMP_SUMMER_HIST_HUC12","Average.Annual.Precipitation","PRECIP_SUMMER_HIST_HUC12","Average.Annual.Surface.Runoff","RUNOFF_SPRING_HIST_HUC12","SNOW_EQ_MARCH_HIST_HUC12","Average.Annual.Evaporative.Deficit","FOREST_PCT_HUC12","FOREST_DECIDUOUS_PCT_HUC12","FOREST_EVERGRN_PCT_HUC12","Pct.Mixed.Forest","WETLANDS_PCT_HUC12","WETLANDS_CHG_PCT_HUC12","WETLANDS_HERB_PCT_HUC12","WETLANDS_WOODY_PCT_HUC12","WOODY_VEG_PCT_HUC12","SHRUB_PCT_HUC12","GRASSLAND_PCT_HUC12","OPENWATER_PCT_HUC12","BARREN_PCT_HUC12","IMP_COV_STREAMLGTH_05PCT_HUC12","IMP_COV_LAKESHORE_05PCT_HUC12","IMP_COV_ALLWATERS_05PCT_HUC12","CANOPYCOVER_PCT_MEDIAN_HUC12","SOILSTABILITY_HUC12","URBAN_PCT_HUC12","AG_PCT_HUC12","CROP_PCT_HUC12","PASTURE_PCT_HUC12","ROADS_ALL_DENSITY_HUC12","TRAFFIC_DENSITY_HUC12","IMP_COV_PCT_HUC12","N_MANURE_APP_HUC12","N_SYNTH_FERT_APP_HUC12","P_MANURE_APP_HUC12","P_SYNTH_FERT_APP_HUC12","P_AG_BALANCE_HUC12","N_DEP_TOTAL_HUC12","N_OX_WETDEP_HUC12","N_OX_DRYDEP_HUC12","N_OX_TOTALDEP_HUC12","N_RED_WETDEP_HUC12","N_RED_DRYDEP_HUC12","N_RED_TOTALDEP_HUC12","SLF_WETDEP_HUC12","SLF_DRYDEP_HUC12","SLF_TOTALDEP_HUC12","TILE_DRAINAGE_PCT_HUC12","Suspended.Solid.Yield","SOIL_ERODIBILITY_HUC12","SOIL_RUNOFF_HIGH_PCT_HUC12","SOIL_RUNOFF_LOW_PCT_HUC12","Eutrophic","Lat","Long","Eutrophic_num","index"
"2337",85902300,59.75,40.25,74.55,65.17,84.63,2865.26001,12.46,18.49,1.19179,12.42,19.32,802.89,685.96,245.43,103.25,7.09,44.55,41.45,27.47,3.51,10.47,25.7,0.91,6.27,19.43,61.46,0.58,1.16,14.41,0.2,88.54,87.42,87.58,47,0.8,6.85,9.66,3,6.7,2.18,1420,1.275,0.335725576,2.767273903,0.147230916,0.46337628,-0.322489551,8.644444819,1.799142614,2.007778106,3.80692072,3.304778717,1.532745316,4.837524099,1.767841529,0.809422952,2.577264712,0,19,0.2,0.59,70.91,"Yes",2538475.207,285559.355,1,5
"2339",123057000,55.44,44.56,74.58,54.58,77.55,356.3789978,25.71,40.27,2.0118201,11.49,18.21,853.6,713.81,319.14,128.82,15.56,26.73,49.58,30.33,2.23,17.03,31.27,0.1,1.1,30.17,80.36,0.61,0.24,13.23,0.01,91.33,83.24,85.09,73,0.73,5,0.06,0,0.06,1.99,450,0.656,0.003218021,0.005148834,0.001624699,0.001209013,-0.001493669,8.031158801,1.696325911,1.964980523,3.661306235,3.488438286,0.881413632,4.369852193,1.844285084,0.962127017,2.806411827,0,1.2,0.27,13.61,54.91,"No",2592950.527,381307.7525,0,5
"2340",123669000,66.01,33.99,74.53,48.52,78.9,432.9909973,60.36,35.21,1.72412,12.13,18.98,802.32,678.63,262.52,111.07,10.71,38.55,58.08,53.11,0.96,4.01,33.32,0.18,2.38,30.94,91.11,2.09,0.93,0.36,0.04,97.19,100,97.5,68,0.76,1.72,3.46,0,3.36,0.63,861,0.223,0.16483517,0.956043959,0.085801747,0.134728827,-0.077760117,8.499438524,1.862497087,1.935434484,3.797930936,3.8292439,0.872263052,4.701506952,1.955318203,0.838556197,2.793874389,0,1.1,0.24,0,40.22,"No",2575934.603,334259.7719,0,3
"2341",98455500,71.65,28.35,61.8,44.12,70.44,2787.070068,4.93,17.9,2.4212799,12.04,18.91,796.28,676.11,264.12,111.63,11.31,38.58,57.66,23.07,11.58,23.02,9.58,0.15,1.73,7.86,70.35,4.83,1.74,18.73,0.02,96.59,87.44,87.8,52,0.84,6.79,0.64,0,0.59,2.18,382,0.856,0.012294895,0.077343568,0.000287309,0.002086778,-0.006229942,8.433929903,1.978841935,1.856255861,3.835097797,3.706491243,0.892340863,4.598832106,2.179370938,0.788276479,2.967647417,0,8.8,0.16,0,80.41,"No",2584571.128,317244.2082,0,1
"2342",59436000,73.26,26.74,65.21,41.3,72.22,285.7590027,10.75,7.88,2.8301899,12.24,19.14,788.42,671.61,244.75,105,8.58,41.62,59.34,25.59,6.44,27.31,15.04,0.29,2.49,12.55,76.61,4.73,1.72,11.67,0.06,94.98,91.8,92.37,55,0.84,6.63,0.82,0,0.78,2.64,378,0.813,0.01976075,0.164672926,0.00124281,0.003835193,-0.002824806,8.836659482,2.060922678,1.944920148,4.005842826,3.850725382,0.980091273,4.830816656,2.1669659,0.734689264,2.901654266,0,0.8,0.16,0,87.56,"No",2566334.644,299062.809,0,5
"2343",118891800,43.04,56.96,89.31,69.18,91.98,433.4609985,51.7,39.28,1.33076,11.34,18.25,782.62,666.36,263.82,108.07,12.47,30.03,25.76,15.6,3.52,6.64,54.8,0.05,5.13,49.67,76.1,0.66,0.38,2.08,0.06,96.19,97.68,96.53,56,0.79,4.27,11.98,0,11.62,1.46,1602,0.666,0.353272468,0.706544936,0.179299047,0.157775947,-0.574677612,7.533913136,1.685262684,1.823602706,3.508865965,3.068457652,0.956590025,4.025047615,1.706184985,1.003310492,2.709495544,0,32.7,0.21,4.63,32.32,"No",2628056.572,258127.3408,0,4
"2344",103770000,82.36,17.64,53.67,57.91,76.21,9329.769531,56.5,0.95,1.0955,12.3,19.29,740.82,638.75,188.76,85.05,7.23,43.84,14.76,12.93,0.82,1.01,15.95,0.15,9.07,6.88,21.77,0.13,0.35,1.24,0.08,91.53,86.99,90.41,0,0.76,11.13,56.34,27,29.22,2.63,1497,3.66,1.215160489,23.69562912,0.7916187,3.205446715,-1.449861615,8.567497561,1.778654089,1.78747096,3.566124934,3.217742159,1.783630531,5.00137269,1.827082277,0.758861195,2.585943383,0,109.1,0.24,1.79,11.9,"Yes",2545006.416,212650.5463,1,3
"2345",158450400,80.92,19.08,52.63,43.97,64.66,651.2080078,74.59,12.73,1.96451,12.41,19.36,807.01,689.07,243.58,103.58,7.05,44.77,43.28,31.33,2.63,9.32,14.43,0.49,6.4,8.03,51.94,0.63,0.34,3.9,0.09,88.06,88.52,88.27,38,0.76,5.36,31.97,13,19.3,1.67,1039,1.003,1.622830272,11.01512623,0.620117352,2.496398799,-0.610858944,8.744341746,1.778171043,1.893209595,3.67138055,3.234637963,1.838323193,5.072961196,1.73339594,0.85545279,2.588849293,0,44.8,0.24,11.03,30.17,"No",2531490.302,273900.6323,0,4
"2346",88690500,77.42,22.58,59.07,39.43,67.35,326.4700012,26.7,8.28,2.1598799,12.4,19.37,812.88,695.54,247.87,102.65,5.96,48.16,49.27,44.63,0.73,3.91,13.35,0.64,3.13,10.23,59.67,0.17,0.5,8.83,0,95.17,92.71,93.52,52,0.77,4.37,23.51,9,14.25,1.53,372,0.634,1.959531188,10.35752201,0.633271853,3.261913307,0.360797022,9.174567815,1.719205376,2.023249876,3.742454656,3.44688085,1.985231539,5.432113159,1.776368355,0.974090337,2.750458692,0,3,0.23,0.13,28.01,"Yes",2513751.146,285531.5422,1,3
"2347",68980500,74.66,25.34,58.42,44.87,69.53,653.526001,18.12,8.85,1.7693501,12.43,19.41,810.42,694.77,245.6,101.66,5.77,49.86,42.01,37.03,1.29,3.69,14.43,0.19,2.91,11.52,53.62,0.09,0.16,10.62,0.04,88.6,86.21,87.1,38,0.77,5.83,26.82,15,11.44,1.75,790,0.967,2.081779718,11.00369263,0.688810799,3.547533416,0.392439493,9.224912582,1.706471809,2.019797504,3.726268601,3.376343698,2.122299779,5.498643743,1.768426783,0.982422001,2.750848784,0,3.8,0.23,0.8,23.97,"Yes",2509392.131,282764.2083,1,5
"2348",157622400,82.15,17.85,42.01,46.59,64.27,367.0360107,27.04,15.63,1.85039,12.41,19.38,805.25,692.88,243.6,100.27,5.4,52.09,27.03,23.3,0.84,2.89,8.71,0.11,2.65,6.06,33.2,0.12,0.43,8.95,0.08,88.88,77.44,79.95,0,0.77,8.52,46.16,30,15.66,2.29,1519,2.279,3.386887789,17.9021225,1.099542043,5.659029078,0.626447382,9.417935289,1.696125876,2.039828383,3.735954217,3.324902897,2.357078146,5.681980114,1.762170253,0.994792528,2.756962635,0,3.9,0.23,0.53,18.52,"No",2505218.027,275158.5263,0,1
"2349",139922100,83.37,16.63,39.84,39.93,57.68,1204.609985,23.7,12.38,2.1115999,12.35,19.29,804.44,688.41,243.04,102.08,6.57,52.51,33,25.41,1.93,5.67,7.58,0.01,3.64,3.94,37.07,0.13,0.49,8.81,0.01,90.46,82.3,84.2,0,0.77,6.99,43,26,16.98,1.93,2053,1.342,3.069402933,16.22398758,1.00268712,5.155702487,0.57126576,9.561957792,1.787879028,1.92492784,3.712806867,3.433272661,2.415878342,5.84915033,1.874845705,0.980207555,2.855053404,0,25.5,0.23,0.73,24.74,"Yes",2492064.241,277830.044,1,3
"2350",89606700,85.51,14.49,33.57,37.4,51.59,259.9379883,20.52,5.69,2.6010101,12.56,19.5,793.99,686.2,229.4,95.91,4.98,54.43,32.83,27.55,1.66,3.62,7.94,0.14,3.75,4.18,37.15,0.14,0.59,6.37,0.05,85.35,82.65,83.55,0,0.79,7.1,44.98,28,17.28,1.92,1565,1.393,3.144140005,16.61902428,1.031655537,5.318006612,0.587770076,9.757199155,1.791641616,2.148097689,3.939739066,3.378936513,2.438523973,5.817459992,1.870052785,0.996019527,2.866072551,0,3.4,0.21,0.54,29.02,"No",2488483.474,269534.3148,0,4
"2351",74042100,84.99,15.01,30.52,34.97,46.31,952.625,15.92,6.24,2.5573699,12.84,19.78,806.43,693.6,231.41,96.85,4.52,56.74,30.41,24.6,2.07,3.75,6.66,0.16,3.12,3.54,34.03,0.08,0.83,8.27,0.12,91.06,73.55,79.62,0,0.79,6.76,46.87,31,15.97,2.05,1146,1.034,3.129915237,16.41037369,1.015943706,5.574648373,0.796187175,9.966862635,1.819552069,2.30254849,4.122099877,3.320555317,2.524207441,5.844762758,1.89349638,1.005329544,2.898826605,0,7.9,0.21,1.32,33.04,"No",2479112.226,267808.6916,0,3
"2352",66143700,82.63,17.37,33.53,30.77,43.23,58284.60156,42.47,2.05,3.8438699,13.4,20.38,829.52,714.81,226.86,92.47,2.99,52.62,42.17,31.51,3.89,6.77,7.28,-1.03,2.79,4.48,46.78,0.13,1.5,10.01,0.05,95.39,94.48,95.1,24,0.78,6.65,32.22,10,22.58,2.37,1096,1.15,0.33993715,12.88749981,0.163495983,14.81515985,11.93919368,10.249363,1.952907,2.433952,4.38686,3.692022,2.170481,5.862503,2.100385,1.11873,3.219114,0,97.8,0.22,5.77,46.9,"No",2469919.293,252550.0914,0,2
"2353",57241800,82.39,17.61,29.51,36.98,45.85,91115.20313,6.31,8.88,3.1522,13.83,20.81,860.21,742.05,245.56,96.45,2.42,54.86,22.39,13.53,2.46,6.4,1.09,0.01,0.64,0.46,22.97,0.12,0.44,16.13,0.64,48.08,56.53,55.12,0,0.78,32.9,26.29,10,16.32,5,3991,12.577,1.125027537,11.60993385,0.336417509,10.08482201,6.933905844,11.57022424,2.066530665,2.961080831,5.027611277,3.838849764,2.703763196,6.542613345,2.246482557,1.525011848,3.771494029,0,21.8,0.22,0.09,24.14,"Yes",2452901.448,253576.3951,1,3
"2354",135306900,86.08,13.92,21.91,37.22,43.51,78173.29688,17.82,16.83,3.6251199,13.44,20.39,813.63,702.82,215.21,88.79,2.57,61.28,27.44,15.49,2.59,9.36,0.58,-0.04,0.18,0.4,27.95,0.1,0.6,12.9,0.36,83.09,68.98,72.93,0,0.76,21.95,36.07,18,17.74,3.88,5999,7.016,1.700593948,15.42835331,0.491862832,13.894029,9.416967835,11.22907043,1.981811098,2.852200324,4.834010873,3.5975367,2.797522726,6.395059784,2.134004157,1.409203873,3.543207805,0,36.7,0.24,4.13,25.26,"Yes",2439490.827,255893.6151,1,4
"2355",76023000,90.01,9.99,23.03,27.84,38.8,79943.39844,39.74,5.43,3.15341,13.24,20.14,790.61,680.72,192.06,84.34,2.67,59.87,15.46,9.24,1.44,4.77,0.38,-0.04,0.15,0.24,15.87,0.17,0.31,7.85,0.22,86.77,90.7,88.18,0,0.72,10.04,65.56,49,16.94,2.39,1154,2.715,1.435290694,31.62363052,0.542577863,34.1133774,26.59843239,11.12068301,1.95186117,2.72038166,4.672242322,3.628186141,2.82025455,6.448440691,2.100041308,1.489477127,3.589518921,0,66.4,0.28,6.12,11.03,"No",2428336.451,251901.3706,0,2
"2356",162315900,72.23,27.77,39.92,38.92,48.42,451201,111.88,12.76,3.7051599,13.29,20.21,813.69,698.41,207.54,88.95,3.08,50.17,17.13,14.41,0.19,2.53,12.98,-0.49,4.14,8.84,26.07,0.1,1.28,13.33,0.64,93.55,94.82,94.04,0,0.69,8.05,46.49,36,10.98,1.57,2061,2.323,4.266890526,17.54571915,1.227157181,7.201790177,-0.259806309,11.06276562,1.867979406,2.606355061,4.474334467,3.629222573,2.95920858,6.588431152,2.077634124,1.338861137,3.416495404,0.2,115.9,0.31,0.06,18.65,"Yes",2417622.778,262188.2564,1,2
"2357",128299500,74.58,25.42,38.34,45.61,55.49,5933.600098,100.95,5.09,2.9405999,13.3,20.2,807.46,692.54,204.59,89.42,3.18,56.94,20.39,18.6,0.25,1.54,16.9,-1.65,4.1,12.8,33.37,0.18,4.73,6.83,0.48,88.92,96.5,92.03,0,0.73,5.75,44.75,38,6.55,1.51,2603,1.248,2.977068424,30.68596649,1.759532973,17.08072634,9.159431029,11.20077737,1.843711569,2.637444803,4.481156771,3.64318233,3.076438274,6.719620604,2.037972284,1.361792279,3.399765124,0.5,129.5,0.27,3.17,26.29,"Yes",2411387.963,257633.4805,1,5
"2358",103044600,76.74,23.26,44.23,39.16,55.66,1939.550049,16.25,18.3,2.4277899,13.41,20.43,829.72,709.41,217.89,100.78,5.17,47.99,12.12,11.31,0.11,0.69,4.51,0.48,3.76,0.75,13,0.13,0.36,18.52,0.04,87.16,78.76,80.18,0,0.72,7.64,56.68,42,15.09,2.12,1554,2.063,4.539774895,35.90937424,3.593677565,3.822181015,-4.101337164,12.57118245,1.832933969,2.053374895,3.886309856,3.941368576,4.743504021,8.684872598,2.095502588,0.992846661,3.088349089,31,26,0.28,3.2,5.59,"Yes",2362630.91,191241.2243,1,5
"2359",45173700,94.43,5.57,22.48,32.11,41.74,309.3320007,21.31,0.67,1.77521,13.17,20.17,843.43,725.13,233.12,104.63,5.1,45.31,1.67,1.59,0.01,0.07,2.69,0.05,2.21,0.48,2.15,0,1.43,1.29,0.06,92.51,52.22,85.59,0,0.7,5.96,86.9,85,2.2,1.55,906,1.444,3.975414991,77.71892548,4.144216052,15.52582684,-0.522535236,11.98891277,1.738795164,2.124345641,3.863140805,3.325639803,4.800132059,8.125771861,1.902966385,0.989742215,2.892708491,53.1,95.5,0.3,0,3.97,"Yes",2323679.913,214013.9976,1,2
"2360",119291400,64.13,35.87,71.81,61.79,81.84,2151.73999,81.78,15.16,1.17343,11.67,18.4,833.56,701.08,283.08,113.59,10.77,32.53,22.36,18.41,0.64,3.3,33.78,0.06,1.45,32.33,54.84,0.15,0.25,1.39,0.02,91.13,75.2,88.34,46,0.71,5.83,36.23,33,3.33,1.57,993,1.059,5.164358139,9.136940956,1.477087797,1.602623227,-1.333518618,9.672573971,2.190128633,1.846110294,4.036238875,3.762813962,1.873521134,5.63633524,2.481562528,1.319668468,3.801230954,0.6,88.3,0.29,0,14.05,"No",2475440.505,437689.0817,0,4
"2361",74513700,52.44,47.56,84.69,57.4,88.1,344.2579956,17.04,22.22,1.93688,11.32,18,839.67,702.69,310.7,128.42,17.45,24.99,46.26,14.82,11.88,19.56,38.82,0.66,2.46,36.37,83.22,0.59,0.61,8.66,0,91.99,94.23,93.7,76,0.74,4.98,0.07,0,0.07,2.16,318,0.68,0.003261145,0.005217833,0.001484909,0.001141241,-0.001283394,7.6062998,1.648547131,1.821207948,3.469754633,3.289186034,0.847358709,4.136545188,1.791208707,0.970352951,2.761561701,0,4.6,0.26,1.25,59.95,"No",2587166.266,392056.4264,0,1
"2362",67514400,46,54,88.74,61.53,90.11,1580.709961,33.5,16.16,1.84802,11.34,18.02,836.98,704.63,307.65,126.41,16.09,24.52,41.54,12.65,11.58,17.3,49.41,0.23,2.37,47.04,89.19,0.61,0.89,4.48,0,96.24,96.7,96.47,74,0.74,3.06,0.01,0,0.01,1.64,295,0.326,0,0,0,0,0,7.748513258,1.698396817,1.806665988,3.505062562,3.411779216,0.83167124,4.243449695,1.881928964,0.952881903,2.834811625,0,49,0.26,0,82.81,"No",2579583.013,387764.2155,0,5
"2363",42619500,76.26,23.74,57.87,47.18,67.15,125.3389969,15.48,3.2,1.81125,11.51,18.24,845.76,719.19,315.35,125.54,14.01,26.01,72.88,45.75,2.92,24.21,19.8,0.27,0.47,19.33,93.05,0.83,0.51,3.53,0,96.39,90.36,93.8,77,0.76,2.39,0.05,0,0.05,0.93,616,0.181,0.003547672,0.005828318,0.00068385,0.000642104,-0.000343305,8.363793996,1.785909116,2.140342088,3.926251204,3.2904128,1.147130156,4.437542792,1.811254132,1.031321667,2.842576635,0,6.6,0.24,0,35.87,"No",2551327.277,370112.056,0,5
"2364",81964800,70.34,29.66,58.54,40.05,64.25,330.7590027,7.65,15.65,3.4955001,11.53,18.26,836.74,706.25,304.08,123.31,13.76,27.65,64.37,26.44,6.94,30.99,19.48,0.17,0.32,19.16,83.97,0.44,0.58,10.16,0.11,97.86,96.56,96.71,74,0.77,3.74,1.12,0,1.05,1.82,279,0.24,0.224437803,0.36871925,0.065836628,0.061462225,-0.033051193,8.353487626,1.813388628,1.966649977,3.780038721,3.606257712,0.967190395,4.573448223,1.995107324,0.943002436,2.938109644,0,8.4,0.23,0,67.05,"No",2578756.257,369938.6712,0,1
"2365",70016400,71.73,28.27,55.41,43.79,65.81,1080.949951,7.93,8.58,2.3712599,11.66,18.4,832.19,703.96,298.77,121.48,13.09,28.78,60.15,32.05,5.17,22.93,18.08,0.4,1.11,16.97,78.38,1.26,1.02,9.97,0.05,95.07,94.78,94.81,70,0.82,4.68,4.79,1,3.7,2.09,424,0.401,0.869376302,1.428261042,0.266671413,0.253453287,-0.133873936,8.267816157,1.821785869,1.926548415,3.748334656,3.476382877,1.043098831,4.519481708,1.930771442,0.907870809,2.838642251,0,21,0.18,0,54.89,"No",2570878.612,367251.2244,0,2
"2366",126661500,64.3,35.7,74.58,54.47,80.95,59704.10156,64.82,11.49,1.69388,12.59,19.4,804.8,678.66,242.3,103.86,6.71,44.69,41.22,36.54,0.64,4.03,25.97,0.22,5.22,20.75,62.88,0.92,0.38,9.22,0,88.38,81.17,85.51,62,0.75,4.94,17.35,16,1.5,1.48,335,0.666,3.147191525,5.012633801,1.143650814,0.847716835,-0.075828675,8.701422686,2.020830164,1.790111967,3.810941738,3.387120895,1.503359561,4.890480353,2.210695625,0.951239273,3.161934898,0,39.2,0.25,0,35.44,"No",2486358.278,375370.1381,0,5
"2367",149688000,57.78,42.22,75.95,54.2,81.24,423.2820129,40.71,35.94,2.56528,10.61,17.07,798.19,654.23,302.12,131.86,24.17,33.56,51.88,13.96,4.55,33.37,34.6,0.21,3.62,30.97,84.88,2.03,0.71,7.58,0.03,98.18,97.84,97.95,81,0.83,3.17,0,0,0,1.32,1299,0.131,0,0.003872054,0,0,0,6.89833336,1.573022933,1.863294103,3.436317666,2.711650438,0.750365258,3.462015695,1.820602448,1.235007682,3.055610131,0,1,0.17,4.23,78.49,"Yes",2587511.769,502125.4826,1,1
"2368",112515300,53.96,46.04,77.36,56.36,80.88,282.8309937,11,31.4,2.1760399,10.7,17.18,797.58,659.62,299.05,128.67,21.64,33.41,49.13,20.58,1.06,27.5,22.34,0.12,0.78,21.56,71.72,1.02,0.28,23.64,0.02,91.86,96.15,95.75,78,0.83,3.55,0.02,0,0.01,1.26,2306,0.294,0,0.150491536,0.000338108,0.015276925,0.006325078,7.334573214,1.595862532,2.060506334,3.656368866,2.820969808,0.85723454,3.678204348,1.858225888,1.360050521,3.21827643,0,0.9,0.17,0.43,64.06,"No",2577056.271,492730.3337,0,4
"2369",105026400,49.31,50.69,83.53,70.84,87.82,1130.140015,23.14,25.74,1.20546,10.85,17.38,801.21,667.05,294.79,125.27,19.95,29.91,41.69,15.31,2.03,24.35,36.87,0.12,4.65,32.22,75.06,1.15,0.66,13.77,0.04,95.85,95.17,95.29,76,0.84,5.49,0.34,0,0.3,1.89,1569,0.536,0,0.530575156,0.001329569,0.060696833,0.024872606,7.189764364,1.578215561,1.912491655,3.490707171,2.846150784,0.852906409,3.699057193,1.874629692,1.261879425,3.136509738,0,11.6,0.16,0.06,77.44,"No",2579219.852,483103.2009,0,1
"2370",83115000,46.06,53.94,85.55,74.1,92.01,236.7879944,4.55,32.28,0.943502,10.88,17.41,799.76,663.34,295.94,127.19,20.74,33.08,40.47,15.46,0.92,24.09,20.81,-0.03,1.02,19.79,60.82,0.56,0.32,33.08,0.02,87.56,92.18,91.95,69,0.84,4.7,0.04,0,0.01,1.8,1436,0.396,0,0.053470492,0.000278137,0.004971422,0.00216233,7.616579975,1.691423564,2.006195263,3.697619381,3.00957733,0.909383819,3.918960594,1.992705704,1.275700597,3.268405966,0,0.1,0.16,0.01,64.44,"No",2566697.98,478298.8679,0,2
"2371",133628400,23.7,76.3,94.15,85.22,96.13,321.6329956,39.27,85.74,0.826056,10.91,17.49,802.04,670.38,286.99,122.68,19.52,24.31,19.36,5.85,1.12,12.39,61.65,0.23,19.33,42.32,62.07,0.39,0.24,14.63,0.02,97.84,95.62,96.25,50,0.81,3.48,0.23,0,0.22,1.23,570,0.368,0,1.177294612,0.002944046,0.134430742,0.055075051,7.086832472,1.64297488,1.747427875,3.390401979,2.908233618,0.788196875,3.696430494,1.912521432,1.110305755,3.022827395,0,1.6,0.19,1.31,83.04,"No",2579945.242,472793.7439,0,4
"2372",136263600,43.92,56.08,93.75,62.8,94.5,634.4890137,28.14,28.7,2.01125,10.86,17.41,816.26,674.65,306.67,130.98,22.29,26.82,37.99,19.15,2.38,16.46,43.59,0.17,1.64,41.95,80.36,0.42,0.64,12.42,0.03,94.77,93.58,93.78,74,0.69,4.88,0.03,0,0.03,1.96,557,0.34,0.001426647,0.01537608,0.000324465,0.001380962,-0.000580222,6.936758335,1.485697222,1.980724131,3.466421447,2.642522493,0.827814394,3.470336818,1.774045339,1.072430126,2.846476366,0,4.2,0.31,48.97,26.93,"Yes",2598518.841,469921.5803,1,1
"2373",97344900,35.02,64.98,94.83,71.05,95.45,1540.26001,37.56,21.61,1.53284,10.82,17.36,838.35,687.03,327.72,140.53,26.01,25.66,29.17,11.4,1.41,16.36,58.95,0.17,2.83,56.12,85.9,0.62,1.31,5.93,0.03,95.08,88.46,91.24,72,0.71,3.94,0.06,0,0.05,1.26,842,0.554,0.045820583,0.171827182,0.011512166,0.022359109,-0.033851166,7.013049927,1.657790302,1.70413386,3.361924459,2.889383778,0.761741392,3.651125468,1.92101731,0.987626427,2.908643737,0,32.7,0.29,34.04,39.06,"No",2592323.42,453249.1968,0,5
"2374",40392000,44.58,55.42,89.64,68.41,92.64,352.026001,12.32,6.82,1.56249,10.9,17.46,828.4,682.69,316.74,135.74,24,26.35,32.66,12.48,2.7,17.48,46.12,0.19,5.76,40.35,74.19,1.18,1,9.24,0.27,94.05,87.45,89.05,66,0.77,8.18,1.34,1,0.83,2.45,1064,1.322,0.092513368,0.346925139,0.021037566,0.041082276,-0.061860309,7.181584734,1.769900894,1.576821077,3.346721987,3.063993474,0.770868302,3.834862747,2.050160368,0.989787295,3.039947662,0,2.9,0.23,3.81,62.1,"No",2588670.128,457948.0955,0,2
"2375",67608000,38.11,61.89,90.22,70.49,91.6,1122.069946,9.28,20.58,1.33454,10.85,17.41,852.29,694.61,338.68,145.74,28.07,24.89,33.84,20.47,1.46,11.91,41.69,0.61,2.54,39.14,73.84,0.86,0.71,20.17,0.01,95.67,92.86,93.17,73,0.76,2.72,0.01,0,0.01,1.1,156,0.242,0,0,0,0,0,7.311420465,1.77934716,1.695197949,3.47454495,3.05464567,0.782229664,3.836875516,2.039807319,0.976527855,3.016335175,0,4.4,0.24,9.89,34.47,"No",2584494.372,448274.9947,0,3
"2376",172986300,26.03,73.97,93.06,79.83,94.38,4982.729981,16.46,87.35,1.12411,10.91,17.47,842.95,689.9,329.66,141.21,25.85,27.5,23.1,11.2,1.2,10.7,47.48,0.42,3.65,43.83,67.33,0.4,0.62,26.48,0.03,97.81,96.68,96.76,55,0.81,1.81,0.09,0,0.07,0.79,249,0.242,0.011591669,0.043468758,0.002308147,0.004348018,-0.006787036,7.63534321,1.863330054,1.777724538,3.641054262,3.141516505,0.852772728,3.994288948,2.124844933,1.031465062,3.156309974,0,8.2,0.19,0,61.52,"No",2577534.371,454012.1384,0,2
"2377",122619600,55.72,44.28,79.08,54.46,81.72,439.9580078,43.94,19.39,1.63052,10.92,17.52,830.44,690.84,308.57,129.68,18.68,23.38,40.16,21.17,2.07,16.93,39.93,0.09,1.84,38.09,79.5,1.25,1.61,4.24,0.01,93.38,82.57,88.81,69,0.75,4.36,8.45,1,7.45,1.55,797,0.706,0.321775645,1.658238173,0.167736704,0.28254227,-0.452974352,7.263321879,1.650537108,1.836906515,3.487443377,2.929394098,0.846484438,3.775878536,1.838257405,1.039261519,2.877518204,0,9.4,0.25,0,28.64,"Yes",2573083.942,428325.5624,1,4
"2378",145068300,34.74,65.26,93.5,74.36,94.97,2281.899902,66.86,48.33,1.33784,10.97,17.54,824.91,682.79,305.96,130.26,20.32,25.8,29.05,9.02,4.25,15.78,62.98,0.13,5.64,57.34,86.78,0.39,0.28,2.23,0.02,97.57,93.15,96.29,66,0.79,3.4,1.65,0,1.62,1.11,488,0.309,0.122727022,0.347726554,0.039222917,0.059728286,-0.064335656,7.573348941,1.849870749,1.871363576,3.721233968,3.045115698,0.806999369,3.852114973,2.038955099,1.137810836,3.17676582,0,49.4,0.21,0,73.85,"Yes",2560940.979,450921.4535,1,5
"2379",56511900,37.24,62.76,91.77,71.68,93.39,399.5450134,19.57,20.29,1.12806,11.42,18.06,821.53,690.93,297.45,122.73,13.7,32.86,31.78,27.27,0.11,4.4,61.44,0.36,7.59,53.85,86.97,1.34,1.69,1.26,0,96,98.05,96.55,67,0.8,2.15,0.35,0,0.29,0.56,68,0.186,0.025704321,0.072828911,0.008194987,0.012556675,-0.011384256,7.800320867,1.809219192,1.944465555,3.753684687,3.177028607,0.869607083,4.046635475,2.010621724,1.034764323,3.045386402,0,3,0.2,0,40.7,"Yes",2541481.968,416494.3814,1,2
